Time,Latitude,Longitude,Altitude (m)
2025-09-06 14:59:10,47.641645108876986,-122.13992149712192,121.74852752685547
2025-09-06 14:59:10,47.64164542419975,-122.1399228809117,121.74534606933594
2025-09-06 14:59:11,47.64164542854646,-122.13992603589311,121.7465591430664
2025-09-06 14:59:11,47.64164515191407,-122.13992780677988,121.74905395507812
2025-09-06 14:59:11,47.641644586311806,-122.139929756315,121.75218963623047
2025-09-06 14:59:12,47.641643829914734,-122.13993135967462,121.75470733642578
2025-09-06 14:59:12,47.64164287908615,-122.13993265592354,121.7565689086914
2025-09-06 14:59:12,47.64164169188288,-122.13993362353696,121.75785064697266
2025-09-06 14:59:12,47.64164039583233,-122.13993410084865,121.75859069824219
2025-09-06 14:59:13,47.64163915673427,-122.13993408242591,121.75897216796875
2025-09-06 14:59:13,47.64163795817177,-122.13993362190358,121.75920867919922
2025-09-06 14:59:15,47.64163686177949,-122.13992397626437,121.80284881591797
2025-09-06 14:59:15,47.64163846717293,-122.13992008333493,121.79220581054688
2025-09-06 14:59:15,47.64164004132828,-122.13991674518164,121.80162048339844
2025-09-06 14:59:15,47.64164114860619,-122.13991508831269,121.80574035644531
2025-09-06 14:59:16,47.64164184925077,-122.1399148164333,121.89651489257812
2025-09-06 14:59:16,47.64164248831617,-122.13991561998486,121.85118865966797
2025-09-06 14:59:17,47.64164300628831,-122.13991727994188,121.82041931152344
2025-09-06 14:59:17,47.64164329145493,-122.1399193141,121.80663299560547
2025-09-06 14:59:17,47.64164332911435,-122.13992157013433,121.80113983154297
2025-09-06 14:59:17,47.641643051522856,-122.13992399552704,121.79975128173828
2025-09-06 14:59:18,47.64164247715506,-122.13992610918991,121.80001068115234
2025-09-06 14:59:18,47.641641611929394,-122.13992792531204,121.80049896240234
2025-09-06 14:59:21,47.64164592589732,-122.13991293097264,121.86196899414062
2025-09-06 14:59:21,47.64164851272334,-122.13990810363043,121.85175323486328
2025-09-06 14:59:21,47.641650444261025,-122.13990480159518,121.87236022949219
2025-09-06 14:59:22,47.641651730153605,-122.13990335281629,121.87330627441406
2025-09-06 14:59:22,47.641652770138094,-122.13990344406322,121.85990905761719
2025-09-06 14:59:24,47.641656772752974,-122.13990651957897,121.9385986328125
2025-09-06 14:59:24,47.64165880023844,-122.13990364227888,121.92818450927734
2025-09-06 14:59:25,47.64166127499594,-122.13990046205373,121.9365463256836
2025-09-06 14:59:25,47.641662116294306,-122.13990028695585,121.93270111083984
2025-09-06 14:59:25,47.64166266960292,-122.13990122704585,121.92704010009766
2025-09-06 14:59:27,47.64166518645051,-122.13990346697973,122.02223205566406
2025-09-06 14:59:27,47.641667101349555,-122.13990044476682,122.01163482666016
2025-09-06 14:59:27,47.64166886542508,-122.13989778393618,122.01824951171875
2025-09-06 14:59:28,47.641669918770184,-122.13989683030842,122.01904296875
2025-09-06 14:59:28,47.64167070158962,-122.13989718792843,122.0130615234375
2025-09-06 14:59:29,47.64167112280814,-122.13989845871198,122.00899505615234
2025-09-06 14:59:29,47.64167129677867,-122.13990068484546,122.00860595703125
2025-09-06 14:59:29,47.64167112208081,-122.13990296720468,122.0112533569336
2025-09-06 14:59:30,47.64167057066683,-122.13990534914419,122.01505279541016
2025-09-06 14:59:30,47.64166976877656,-122.13990721796293,122.01801300048828
2025-09-06 14:59:33,47.64167477618391,-122.13989215512684,122.07704162597656
2025-09-06 14:59:34,47.6416843059691,-122.13987621613144,122.04367065429688
2025-09-06 14:59:35,47.64168695338452,-122.13987168099544,122.0338134765625
2025-09-06 14:59:35,47.64168875084162,-122.13986888469279,122.05039978027344
2025-09-06 14:59:35,47.64169005802353,-122.1398677428712,122.04827880859375
2025-09-06 14:59:36,47.64169098415384,-122.13986831256672,122.0356674194336
2025-09-06 14:59:36,47.64169168764091,-122.13987163543099,122.02459716796875
2025-09-06 14:59:37,47.64169164398926,-122.13987437725235,122.02538299560547
2025-09-06 14:59:37,47.641691155929536,-122.1398773633138,122.02913665771484
2025-09-06 14:59:37,47.64169013580059,-122.13988021862903,122.03329467773438
2025-09-06 14:59:38,47.64168891041389,-122.13988214997005,122.03579711914062
2025-09-06 14:59:38,47.64168732162168,-122.13988355978893,122.03730773925781
2025-09-06 14:59:39,47.641685553355615,-122.13988420554792,122.03797149658203
2025-09-06 14:59:39,47.6416837464553,-122.13988404701392,122.0382080078125
2025-09-06 14:59:39,47.6416820497203,-122.13988310916336,122.0383071899414
2025-09-06 14:59:40,47.64168053135739,-122.13988136427744,122.03842163085938
2025-09-06 14:59:40,47.641679439835094,-122.13987901415155,122.03857421875
2025-09-06 14:59:40,47.64167889448213,-122.13987644166565,122.03874206542969
2025-09-06 14:59:41,47.641678900461514,-122.13987343387973,122.03890991210938
2025-09-06 14:59:41,47.64167945580265,-122.13987087407934,122.03901672363281
2025-09-06 14:59:42,47.641680556284996,-122.1398685472685,122.03907775878906
2025-09-06 14:59:42,47.64168208066042,-122.13986682911968,122.03911590576172
2025-09-06 14:59:43,47.64168515676183,-122.13986572092097,122.03915405273438
2025-09-06 14:59:43,47.64168703749665,-122.13986620824294,122.03917694091797
2025-09-06 14:59:43,47.64168872625584,-122.13986751744983,122.03917694091797
2025-09-06 14:59:44,47.64169018435599,-122.13986978109317,122.03916931152344
2025-09-06 14:59:44,47.64169098507325,-122.1398723330177,122.03917694091797
2025-09-06 14:59:44,47.64169121250038,-122.139875433858,122.03919219970703
2025-09-06 14:59:45,47.64169080143025,-122.13987817212764,122.0392074584961
2025-09-06 14:59:46,47.64168909227627,-122.13987941660652,122.16581726074219
2025-09-06 14:59:47,47.64169089493024,-122.1398757711066,122.15373229980469
2025-09-06 14:59:47,47.641692371013065,-122.13987323670955,122.16118621826172
2025-09-06 14:59:48,47.641693436040704,-122.13987243076038,122.15956115722656
2025-09-06 14:59:48,47.64169416310868,-122.13987321266129,122.15365600585938
2025-09-06 14:59:48,47.64169460918627,-122.1398751862562,122.15135955810547
2025-09-06 14:59:49,47.64169467872016,-122.13987763015405,122.15350341796875
2025-09-06 14:59:49,47.641694312011644,-122.1398803211094,122.15770721435547
2025-09-06 14:59:50,47.64169288852658,-122.13988374513832,122.16295623779297
2025-09-06 14:59:50,47.64169161328705,-122.13988510215844,122.16464233398438
2025-09-06 14:59:51,47.64168997615134,-122.13988581051179,122.16556549072266
2025-09-06 14:59:53,47.6416949507062,-122.13986413710963,122.17444610595703
2025-09-06 14:59:54,47.64169800279678,-122.1398586389806,122.16717529296875
2025-09-06 14:59:54,47.641700119620296,-122.13985537047088,122.18730163574219
2025-09-06 14:59:55,47.641701550711446,-122.13985461201072,122.17735290527344
2025-09-06 14:59:55,47.64170244076808,-122.13985605049832,122.16105651855469
2025-09-06 14:59:57,47.64170448345503,-122.13986282131967,122.28314971923828
2025-09-06 14:59:57,47.64170680725018,-122.13985937182458,122.2730712890625
2025-09-06 14:59:58,47.641708627352386,-122.13985696512744,122.28060913085938
2025-09-06 15:00:02,47.6417304653518,-122.13982654197142,122.2035140991211
2025-09-06 15:00:02,47.641733684269006,-122.13982094192197,122.20318603515625
2025-09-06 15:00:03,47.64173675186988,-122.13981722376292,122.21633911132812
2025-09-06 15:00:03,47.64173782572051,-122.13981811935226,122.19721984863281
2025-09-06 15:00:04,47.64173840464752,-122.13982088434614,122.18482971191406
2025-09-06 15:00:04,47.64173837786303,-122.13982458776371,122.18392944335938
2025-09-06 15:00:05,47.64173766446346,-122.13982841396484,122.18866729736328
2025-09-06 15:00:05,47.64173633900092,-122.1398315862716,122.19332122802734
2025-09-06 15:00:05,47.64173457900819,-122.13983379939833,122.19602966308594
2025-09-06 15:00:06,47.64173132485979,-122.1398351918936,122.1973648071289
2025-09-06 15:00:06,47.64172903203558,-122.13983463855308,122.19744110107422
2025-09-06 15:00:07,47.641726833489365,-122.13983270956662,122.19745635986328
2025-09-06 15:00:07,47.6417253889051,-122.13983000169043,122.19758605957031
2025-09-06 15:00:08,47.64172463657757,-122.13982655728947,122.19780731201172
2025-09-06 15:00:08,47.64172522596072,-122.13982100645066,122.1980972290039
2025-09-06 15:00:09,47.64172664738671,-122.13981810231799,122.19818115234375
2025-09-06 15:00:10,47.64173565198007,-122.13981062165963,122.18956756591797
2025-09-06 15:00:11,47.6417389325194,-122.13980598325253,122.18086242675781
2025-09-06 15:00:11,47.641741097067495,-122.13980327299174,122.19625854492188
2025-09-06 15:00:12,47.64174246503089,-122.13980304100409,122.18600463867188
2025-09-06 15:00:12,47.64174308414832,-122.13980476198427,122.17433166503906
2025-09-06 15:00:13,47.641743178920045,-122.13980772179858,122.17072296142578
2025-09-06 15:00:13,47.641742678374605,-122.13981107566703,122.17388153076172
2025-09-06 15:00:14,47.64174150282722,-122.13981430401985,122.17899322509766
2025-09-06 15:00:14,47.64173983281126,-122.13981661672535,122.18251037597656
2025-09-06 15:00:15,47.64173645724248,-122.13981803922569,122.18463134765625
2025-09-06 15:00:15,47.641734356241095,-122.13981734348454,122.18488311767578
2025-09-06 15:00:16,47.64173249776857,-122.13981544927141,122.18502044677734
2025-09-06 15:00:16,47.641731252657976,-122.13981265415178,122.18521118164062
2025-09-06 15:00:17,47.641730806421904,-122.13980968096337,122.1854248046875
2025-09-06 15:00:17,47.64173113360237,-122.13980637933575,122.18563079833984
2025-09-06 15:00:17,47.641732266160865,-122.13980351028398,122.18574523925781
2025-09-06 15:00:18,47.64173403627475,-122.13980148735315,122.18580627441406
2025-09-06 15:00:18,47.641736182576636,-122.13980059851811,122.18583679199219
2025-09-06 15:00:19,47.641738389970236,-122.13980096440243,122.18586730957031
2025-09-06 15:00:19,47.64174025773944,-122.13980242973967,122.18587493896484
2025-09-06 15:00:20,47.641742170805244,-122.13980654818586,122.18587493896484
2025-09-06 15:00:20,47.64174240770439,-122.13980992347257,122.1858901977539
2025-09-06 15:00:21,47.64174178218658,-122.13981302371207,122.18589782714844
2025-09-06 15:00:21,47.64174049530319,-122.1398154426946,122.18589782714844
2025-09-06 15:00:22,47.641738712355995,-122.13981700859974,122.18589782714844
2025-09-06 15:00:22,47.64173647774062,-122.13981750848708,122.18590545654297
2025-09-06 15:00:23,47.64173438754646,-122.13981673669763,122.18590545654297
2025-09-06 15:00:23,47.641732588686104,-122.13981475755173,122.18589782714844
2025-09-06 15:00:24,47.641731496560936,-122.13981203878392,122.1858901977539
2025-09-06 15:00:24,47.641731178281,-122.13980892278842,122.18589782714844
2025-09-06 15:00:25,47.64173226494566,-122.13980439628655,122.1859130859375
2025-09-06 15:00:25,47.64173390837198,-122.13980222775827,122.1859130859375
2025-09-06 15:00:26,47.641735987478626,-122.13980119621904,122.1859130859375
2025-09-06 15:00:26,47.64173816387344,-122.13980145813377,122.18592071533203
2025-09-06 15:00:27,47.641740012206256,-122.13980287120702,122.18592071533203
2025-09-06 15:00:27,47.64174144653225,-122.13980544967944,122.1859130859375
2025-09-06 15:00:28,47.64174203712558,-122.13980865824644,122.1859130859375
2025-09-06 15:00:28,47.64174175243624,-122.13981166728159,122.18592071533203
2025-09-06 15:00:29,47.641740724743165,-122.13981428211967,122.18592071533203
2025-09-06 15:00:29,47.641739111662204,-122.13981611863463,122.1859130859375
2025-09-06 15:00:30,47.64173568795518,-122.13981676453443,122.18592071533203
2025-09-06 15:00:31,47.64173376285597,-122.13981552053919,122.18592071533203
2025-09-06 15:00:31,47.64173224111034,-122.13981302971582,122.18590545654297
2025-09-06 15:00:32,47.64173158241277,-122.13980969674652,122.1859130859375
2025-09-06 15:00:32,47.64173195325192,-122.13980641842038,122.18592071533203
2025-09-06 15:00:33,47.641733163264455,-122.13980379548407,122.18592071533203
2025-09-06 15:00:33,47.64173498690207,-122.13980215198175,122.18592071533203
2025-09-06 15:00:34,47.6417372724843,-122.13980179649879,122.18592834472656
2025-09-06 15:00:34,47.6417393404129,-122.13980290154466,122.18592834472656
2025-09-06 15:00:35,47.64174131051621,-122.13980647623018,122.1859130859375
2025-09-06 15:00:35,47.6417416314889,-122.13980939664825,122.18592071533203
2025-09-06 15:00:36,47.64174106853409,-122.13981248069278,122.18592834472656
2025-09-06 15:00:37,47.64173967415962,-122.13981489556393,122.18592071533203
2025-09-06 15:00:37,47.64173789289258,-122.1398161293545,122.18592071533203
2025-09-06 15:00:37,47.641735937176364,-122.13981621536598,122.18592071533203
2025-09-06 15:00:38,47.64173405846366,-122.13981508143226,122.18592071533203
2025-09-06 15:00:39,47.6417326293195,-122.13981280408146,122.1859130859375
2025-09-06 15:00:39,47.64173200364582,-122.13980985543976,122.1859130859375
2025-09-06 15:00:40,47.64173265549265,-122.13980570309003,122.18592071533203
2025-09-06 15:00:40,47.64173400802759,-122.1398035671051,122.18592071533203
2025-09-06 15:00:41,47.64173582672635,-122.13980245794575,122.18592071533203
2025-09-06 15:00:41,47.64173778131095,-122.13980256172437,122.18592834472656
2025-09-06 15:00:42,47.64173952091715,-122.13980384625756,122.18592071533203
2025-09-06 15:00:42,47.64174070013481,-122.13980596250256,122.1859130859375
2025-09-06 15:00:43,47.64174121485164,-122.13980870340886,122.1859130859375
2025-09-06 15:00:43,47.64174085711776,-122.1398117166327,122.18592071533203
2025-09-06 15:00:44,47.64173944960361,-122.13981437992989,122.18592071533203
2025-09-06 15:00:45,47.6417365662017,-122.13981570495525,122.1859130859375
2025-09-06 15:00:45,47.641734832395834,-122.13981504477368,122.1859130859375
2025-09-06 15:00:46,47.64173333039733,-122.13981324797913,122.1859130859375
2025-09-06 15:00:46,47.64173250473587,-122.13981068399663,122.18590545654297
2025-09-06 15:00:47,47.641732490917974,-122.13980797199889,122.1859130859375
2025-09-06 15:00:47,47.64173332731926,-122.1398053327945,122.1859130859375
2025-09-06 15:00:48,47.64173479504894,-122.13980358809162,122.1859130859375
2025-09-06 15:00:48,47.64173661628811,-122.13980295679745,122.1859130859375
2025-09-06 15:00:49,47.64173931041404,-122.1398043724032,122.1859130859375
2025-09-06 15:00:50,47.64174052150609,-122.13980682855524,122.18590545654297
2025-09-06 15:00:50,47.64174078543977,-122.13980982184898,122.18590545654297
2025-09-06 15:00:51,47.64174000877162,-122.13981270112815,122.18590545654297
2025-09-06 15:00:52,47.641738382224524,-122.13981461595058,122.18590545654297
2025-09-06 15:00:52,47.64173665658778,-122.13981511058027,122.18590545654297
2025-09-06 15:00:53,47.6417366768817,-122.13981509938611,122.18588256835938
2025-09-06 15:00:53,47.641736670791765,-122.13981508402931,122.18582153320312
2025-09-06 15:00:54,47.64173666338091,-122.13981507451062,122.18578338623047
2025-09-06 15:00:55,47.641736143575386,-122.13981429019672,122.18399810791016
2025-09-06 15:00:55,47.641735701240464,-122.13981359193161,122.18366241455078
2025-09-06 15:00:57,47.64173762977832,-122.1398066851868,122.21835327148438
2025-09-06 15:00:58,47.64174051551509,-122.13980046895875,122.21282958984375
2025-09-06 15:01:00,47.64174676763157,-122.13979538150215,122.246337890625
2025-09-06 15:01:05,47.641780588067185,-122.13973301288262,122.02947998046875
2025-09-06 15:01:06,47.64178465032777,-122.13972519327645,122.0457534790039
2025-09-06 15:01:07,47.64178765252726,-122.13972424254418,122.02251434326172
2025-09-06 15:01:07,47.64178859038804,-122.13972821243031,122.01115417480469
2025-09-06 15:01:08,47.64178842068018,-122.13973363044313,122.01495361328125
2025-09-06 15:01:08,47.641786699847536,-122.13973892810114,122.02104187011719
2025-09-06 15:01:09,47.64178348504325,-122.13974234261028,122.02359008789062
2025-09-06 15:01:10,47.64178017869133,-122.13974292333027,122.02400970458984
2025-09-06 15:01:10,47.64177702744354,-122.13974125602964,122.02411651611328
2025-09-06 15:01:11,47.64177669138251,-122.13974090546394,122.02483367919922
2025-09-06 15:01:12,47.64177673022004,-122.13974081936394,122.03059387207031
2025-09-06 15:01:12,47.641776743703076,-122.1397407083883,122.0329818725586
2025-09-06 15:01:13,47.641776801203775,-122.13974035903837,122.04173278808594
2025-09-06 15:01:14,47.641776853902165,-122.13974025352007,122.04817199707031
2025-09-06 15:01:14,47.64177687458928,-122.13973987596903,122.04827880859375
2025-09-06 15:01:15,47.64177696684634,-122.1397398422093,122.059814453125
2025-09-06 15:01:15,47.64177701329973,-122.13973945904833,122.05967712402344
2025-09-06 15:01:16,47.6417771467615,-122.13973921742459,122.0711898803711
2025-09-06 15:01:17,47.64177722567203,-122.1397390369745,122.07555389404297
2025-09-06 15:01:17,47.64177724745805,-122.13973891457607,122.07431030273438
2025-09-06 15:01:18,47.641777311512776,-122.13973872313493,122.07505798339844
2025-09-06 15:01:19,47.64177736311349,-122.13973860439161,122.07617950439453
2025-09-06 15:01:19,47.641777419517545,-122.1397385088994,122.07816314697266
2025-09-06 15:01:20,47.641777462129404,-122.13973844747161,122.07984161376953
2025-09-06 15:01:21,47.64177753712888,-122.13973823465744,122.0776138305664
2025-09-06 15:01:21,47.64177755057812,-122.13973827070178,122.08026885986328
2025-09-06 15:01:22,47.641777588146496,-122.13973815926876,122.07844543457031
2025-09-06 15:01:23,47.64177760166436,-122.13973820160818,122.08179473876953
2025-09-06 15:01:24,47.64177897318849,-122.13973205793235,122.12041473388672
2025-09-06 15:01:25,47.64178094704427,-122.13972476392874,122.11519622802734
2025-09-06 15:01:27,47.64178645087234,-122.13971544862567,122.13845825195312
2025-09-06 15:01:27,47.64178891013632,-122.13970845622042,122.13440704345703
2025-09-06 15:01:28,47.64179127955938,-122.13970533131408,122.13017272949219
2025-09-06 15:01:29,47.6417927271093,-122.13970672382811,122.12586975097656
2025-09-06 15:01:29,47.64179381019561,-122.13970925123253,122.12752532958984
2025-09-06 15:01:30,47.64179452137336,-122.13971292809713,122.1309814453125
2025-09-06 15:01:31,47.641794477266025,-122.13971663725576,122.13341522216797
2025-09-06 15:01:31,47.6417936688152,-122.13972019554254,122.1347885131836
2025-09-06 15:01:32,47.64179137878697,-122.13972417819939,122.13560485839844
2025-09-06 15:01:33,47.64178905811205,-122.13972597347701,122.13584899902344
2025-09-06 15:01:33,47.64178633556769,-122.13972659645636,122.13597869873047
2025-09-06 15:01:34,47.64178375574518,-122.13972594493988,122.13603210449219
2025-09-06 15:01:35,47.64178139687016,-122.13972412462313,122.13605499267578
2025-09-06 15:01:39,47.6417889627642,-122.1396732007594,122.01819610595703
2025-09-06 15:01:39,47.64179164711855,-122.1396639709664,122.02897644042969
2025-09-06 15:01:40,47.64179415566042,-122.13965980183833,122.01849365234375
2025-09-06 15:01:41,47.64179601207446,-122.1396609621402,122.00477600097656
2025-09-06 15:01:41,47.64179752776913,-122.1396637317976,122.00309753417969
2025-09-06 15:01:42,47.64179871338023,-122.1396680275527,122.00590515136719
2025-09-06 15:01:43,47.64179900914514,-122.13967238337324,122.00849151611328
2025-09-06 15:01:43,47.641798284004615,-122.13967733565977,122.01019287109375
2025-09-06 15:01:44,47.64179643293264,-122.13968167093951,122.01091003417969
2025-09-06 15:01:45,47.641792506145336,-122.13968556563482,122.01124572753906
2025-09-06 15:01:45,47.64178872214092,-122.13968648977325,122.01133728027344
2025-09-06 15:01:46,47.641785223924906,-122.13968545848245,122.01136016845703
2025-09-06 15:01:47,47.641782019937764,-122.13968257486955,122.01134490966797
2025-09-06 15:01:47,47.64177976476932,-122.13967845163037,122.01133728027344
2025-09-06 15:01:48,47.64177847842143,-122.13967301571162,122.01134490966797
2025-09-06 15:01:49,47.64177937635273,-122.13967047560016,122.0334701538086
2025-09-06 15:01:50,47.64178038245568,-122.13966621703648,122.01651763916016
2025-09-06 15:01:50,47.64178216418861,-122.1396620046131,122.0135498046875
2025-09-06 15:01:51,47.64178452112152,-122.1396588499562,122.01306915283203
2025-09-06 15:01:52,47.64178730370115,-122.1396569312069,122.01265716552734
2025-09-06 15:01:52,47.64179036930419,-122.13965634802156,122.01221466064453
2025-09-06 15:01:53,47.64179355509932,-122.13965724909728,122.01184844970703
2025-09-06 15:01:54,47.6417973798831,-122.13966089074977,122.01156616210938
2025-09-06 15:01:54,47.64179944398481,-122.13966528193738,122.01148223876953
2025-09-06 15:01:55,47.641800413897506,-122.13967053855356,122.01144409179688
2025-09-06 15:01:56,47.64180016253615,-122.13967589488689,122.01140594482422
2025-09-06 15:01:56,47.64179872307601,-122.13968092581737,122.01134490966797
2025-09-06 15:01:57,47.64179611129755,-122.13968517957281,122.01129150390625
2025-09-06 15:01:58,47.6417914978065,-122.13968840481525,122.01126098632812
2025-09-06 15:01:58,47.6417877165444,-122.13968874762548,122.01123046875
2025-09-06 15:01:59,47.64178387104742,-122.13968720369694,122.01116943359375
2025-09-06 15:02:00,47.641780616384004,-122.13968396822146,122.01109313964844
2025-09-06 15:02:00,47.641778043953536,-122.13967893286255,122.01106262207031
2025-09-06 15:02:01,47.641777571907475,-122.1396758044369,122.11940002441406
2025-09-06 15:02:02,47.64177781184322,-122.13966931681735,122.03166198730469
2025-09-06 15:02:02,47.64177895823188,-122.13966394143915,122.0175552368164
2025-09-06 15:02:03,47.641781146766974,-122.1396589862463,122.01407623291016
2025-09-06 15:02:04,47.64178427795564,-122.1396552789369,122.01280212402344
2025-09-06 15:02:04,47.6417880898485,-122.13965327356959,122.01204681396484
2025-09-06 15:02:05,47.641792064204566,-122.13965321032637,122.01158905029297
2025-09-06 15:02:06,47.641797431670504,-122.13965643014404,122.01122283935547
2025-09-06 15:02:06,47.64180062835896,-122.13966125496867,122.0111083984375
2025-09-06 15:02:07,47.641802492341796,-122.13966734287918,122.01107025146484
2025-09-06 15:02:08,47.64180288603423,-122.1396736992068,122.01103973388672
2025-09-06 15:02:10,47.64180008614705,-122.13968215172879,122.17921447753906
2025-09-06 15:02:10,47.64180164853142,-122.13967561074476,122.17195129394531
2025-09-06 15:02:11,47.64180338834486,-122.13967287374983,122.171630859375
2025-09-06 15:02:12,47.64180478261113,-122.13967392622952,122.17183685302734
2025-09-06 15:02:13,47.64180601243849,-122.13967634341839,122.17552185058594
2025-09-06 15:02:13,47.641806798479735,-122.13967991489127,122.17940521240234
2025-09-06 15:02:14,47.64180668987214,-122.13968366573073,122.18158721923828
2025-09-06 15:02:15,47.64180564400159,-122.13968714152526,122.18260192871094
2025-09-06 15:02:16,47.641802893575445,-122.1396905311334,122.18313598632812
2025-09-07 13:27:44,47.64150627140692,-122.14010023415162,121.94425964355469
2025-09-07 13:27:55,47.64160378692223,-122.13993481483409,121.70240020751953
